8.200e-01	mua, coeficiente de absorcion [1/cm]
13.4000	mus, coeficiente de esparcimiento [1/cm]
0.9100	g, anisotropia [-]
1.5500	n1, indice de refracción del tejido
1.4800	n2, indice de refracción del medio externo
0	Fuente
8.0000	radius, radio del haz plano o radio 1/e del haz Gaussiano [cm]
0.1000	waist, ancho de 1/e del foco [cm]
0.0000	xs, posicion en x de la fuente isotropica [cm]
0.0000	ys, posicion y
0.0000	zs, posicion z
80	NR
80	NZ
0.10000	dr
0.10000	dz
7.8e+05	Nfotones
5.337167e-04	Specular reflectance
8.977186e-01	Absorbed fraction
1.017474e-01	Escaping fraction
2.65000	 7.459488e-05	 7.021234e-05	 7.201924e-05	 6.937740e-05	 6.691892e-05	 7.383722e-05	 7.726982e-05	 6.783382e-05	 7.270085e-05	 7.209156e-05	 7.333487e-05	 6.772758e-05	 6.870457e-05	 6.869446e-05	 7.093120e-05	 7.707423e-05	 7.386547e-05	 7.206251e-05	 6.978228e-05	 6.860848e-05	 7.166948e-05	 6.976050e-05	 7.393018e-05	 7.089966e-05	 6.993308e-05	 7.179101e-05	 6.910191e-05	 6.528232e-05	 6.767776e-05	 6.971393e-05	 7.194567e-05	 6.656820e-05	 7.217257e-05	 7.217132e-05	 6.918903e-05	 7.071571e-05	 6.953005e-05	 6.740468e-05	 6.992466e-05	 7.198950e-05	 7.188856e-05	 7.032080e-05	 6.936655e-05	 7.105806e-05	 7.049106e-05	 6.955933e-05	 7.040472e-05	 6.894862e-05	 6.911312e-05	 6.952786e-05	 6.941399e-05	 7.010001e-05	 6.941156e-05	 7.132322e-05	 6.810443e-05	 7.138083e-05	 6.726762e-05	 6.966359e-05	 6.448157e-05	 7.015798e-05	 6.745361e-05	 6.809615e-05	 6.740978e-05	 6.341184e-05	 6.105929e-05	 6.517832e-05	 6.670701e-05	 6.346396e-05	 6.120136e-05	 5.751044e-05	 5.768379e-05	 5.518834e-05	 5.450111e-05	 5.277517e-05	 4.863461e-05	 4.550075e-05	 4.354821e-05	 3.887346e-05	 3.685116e-05	 3.334661e-04
2.75000	 7.065744e-05	 4.571942e-05	 5.155769e-05	 5.342950e-05	 4.993755e-05	 6.415295e-05	 5.718225e-05	 5.382068e-05	 5.783964e-05	 5.963974e-05	 6.072231e-05	 5.275202e-05	 5.996020e-05	 5.598500e-05	 5.888749e-05	 5.866482e-05	 6.026527e-05	 5.566865e-05	 5.850166e-05	 5.901402e-05	 5.820298e-05	 5.773250e-05	 5.919140e-05	 5.968837e-05	 5.407215e-05	 5.905799e-05	 5.375925e-05	 5.609424e-05	 5.724119e-05	 5.997005e-05	 5.817412e-05	 5.878073e-05	 5.824764e-05	 5.913482e-05	 5.913461e-05	 5.576990e-05	 5.926438e-05	 5.511251e-05	 5.681980e-05	 5.618948e-05	 5.355549e-05	 5.879010e-05	 5.919792e-05	 5.701901e-05	 5.565507e-05	 5.524177e-05	 5.566186e-05	 5.781594e-05	 5.805350e-05	 5.853775e-05	 5.838511e-05	 5.769181e-05	 5.501524e-05	 5.602323e-05	 5.825143e-05	 5.693465e-05	 5.563995e-05	 5.569647e-05	 5.710277e-05	 5.660682e-05	 5.855152e-05	 5.512215e-05	 5.470989e-05	 5.410879e-05	 5.267069e-05	 5.214908e-05	 5.249934e-05	 4.973946e-05	 5.034552e-05	 4.617387e-05	 4.691324e-05	 4.425614e-05	 4.321127e-05	 4.107925e-05	 3.827530e-05	 3.698817e-05	 3.483164e-05	 3.226454e-05	 2.805239e-05	 2.752993e-04
2.85000	 4.524357e-05	 4.082767e-05	 4.677588e-05	 4.536638e-05	 4.499020e-05	 4.681415e-05	 4.491939e-05	 4.338138e-05	 4.811739e-05	 4.753835e-05	 5.240243e-05	 4.798586e-05	 4.789660e-05	 4.825430e-05	 4.708639e-05	 4.862261e-05	 4.632300e-05	 4.533819e-05	 4.681996e-05	 4.416100e-05	 4.443195e-05	 4.813554e-05	 4.641307e-05	 4.662252e-05	 4.489486e-05	 4.798824e-05	 4.816825e-05	 4.928379e-05	 4.802621e-05	 4.624621e-05	 5.151944e-05	 5.148313e-05	 4.751072e-05	 4.821318e-05	 4.734986e-05	 4.516061e-05	 4.669949e-05	 4.775529e-05	 4.922179e-05	 4.733591e-05	 4.855190e-05	 4.833200e-05	 4.761867e-05	 4.810210e-05	 4.598045e-05	 4.493503e-05	 4.647925e-05	 4.481277e-05	 4.743988e-05	 4.679898e-05	 4.813095e-05	 4.698438e-05	 4.508671e-05	 4.540979e-05	 4.569729e-05	 4.615283e-05	 4.602911e-05	 4.540063e-05	 4.577774e-05	 4.699513e-05	 4.616841e-05	 4.450081e-05	 4.608694e-05	 4.340403e-05	 4.286328e-05	 4.189352e-05	 4.121509e-05	 4.144467e-05	 3.793415e-05	 3.821416e-05	 3.727872e-05	 3.565867e-05	 3.521473e-05	 3.212364e-05	 3.193512e-05	 3.014064e-05	 2.721910e-05	 2.614205e-05	 2.465288e-05	 2.286100e-04
2.95000	 2.743389e-05	 3.479995e-05	 2.923626e-05	 3.447718e-05	 3.949060e-05	 4.015678e-05	 3.935134e-05	 3.623409e-05	 3.628261e-05	 3.920436e-05	 3.942759e-05	 3.830261e-05	 3.630708e-05	 4.150986e-05	 4.031128e-05	 3.964915e-05	 3.913349e-05	 4.037221e-05	 3.874665e-05	 4.025740e-05	 3.893983e-05	 4.112783e-05	 3.759750e-05	 3.678371e-05	 3.629486e-05	 3.708754e-05	 3.937260e-05	 4.063049e-05	 3.986954e-05	 3.865780e-05	 3.799339e-05	 4.041379e-05	 3.829481e-05	 3.802916e-05	 3.752058e-05	 3.760385e-05	 3.897747e-05	 3.783999e-05	 3.923538e-05	 3.818126e-05	 3.472602e-05	 3.579505e-05	 3.773835e-05	 3.844131e-05	 3.885098e-05	 3.958044e-05	 4.032368e-05	 3.745512e-05	 3.812111e-05	 3.893558e-05	 3.887928e-05	 3.864009e-05	 3.692911e-05	 3.826018e-05	 3.805743e-05	 3.740817e-05	 3.676797e-05	 3.649785e-05	 3.692945e-05	 3.770389e-05	 3.828383e-05	 3.718822e-05	 3.574038e-05	 3.555659e-05	 3.450165e-05	 3.400624e-05	 3.364568e-05	 3.359451e-05	 3.083707e-05	 3.065844e-05	 3.026121e-05	 2.854562e-05	 2.920935e-05	 2.771297e-05	 2.595694e-05	 2.543244e-05	 2.311892e-05	 2.263456e-05	 1.926541e-05	 1.892158e-04
3.05000	 2.521875e-05	 2.980345e-05	 3.305259e-05	 2.438719e-05	 2.648956e-05	 3.789599e-05	 2.791748e-05	 3.027505e-05	 2.955302e-05	 2.933433e-05	 3.395742e-05	 3.002756e-05	 3.323571e-05	 3.015446e-05	 3.102482e-05	 3.061061e-05	 3.577552e-05	 3.288568e-05	 2.986014e-05	 3.054182e-05	 3.200085e-05	 3.244648e-05	 3.170759e-05	 3.072265e-05	 3.342133e-05	 2.937478e-05	 3.274485e-05	 3.134758e-05	 3.233450e-05	 3.017756e-05	 3.119788e-05	 3.311178e-05	 3.179192e-05	 3.207080e-05	 3.226579e-05	 3.210725e-05	 3.106912e-05	 3.286903e-05	 3.094256e-05	 3.266850e-05	 3.004699e-05	 3.119822e-05	 3.137130e-05	 3.095638e-05	 3.399537e-05	 3.263275e-05	 3.245213e-05	 2.995138e-05	 3.096125e-05	 3.110543e-05	 3.230306e-05	 3.095481e-05	 3.121756e-05	 3.135103e-05	 3.096528e-05	 2.991203e-05	 2.876236e-05	 2.855476e-05	 3.029073e-05	 3.246977e-05	 3.182970e-05	 3.102527e-05	 3.161609e-05	 2.864826e-05	 2.778329e-05	 2.756433e-05	 2.652126e-05	 2.650192e-05	 2.649374e-05	 2.416147e-05	 2.407103e-05	 2.261699e-05	 2.188731e-05	 2.224172e-05	 2.111548e-05	 2.075617e-05	 1.908769e-05	 1.753177e-05	 1.681548e-05	 1.578629e-04
3.15000	 2.415324e-05	 2.267481e-05	 2.344675e-05	 1.937847e-05	 2.223018e-05	 3.019988e-05	 3.340835e-05	 2.873591e-05	 2.834566e-05	 2.640380e-05	 2.501200e-05	 2.593909e-05	 2.263963e-05	 2.802540e-05	 2.695684e-05	 2.680588e-05	 2.955108e-05	 2.586913e-05	 2.810809e-05	 2.656627e-05	 2.678343e-05	 2.597859e-05	 2.786817e-05	 2.709395e-05	 2.554072e-05	 2.517311e-05	 2.382898e-05	 2.750751e-05	 2.642548e-05	 2.535065e-05	 2.334019e-05	 2.593416e-05	 2.611968e-05	 2.590719e-05	 2.534124e-05	 2.511007e-05	 2.556478e-05	 2.623546e-05	 2.673479e-05	 2.713516e-05	 2.558845e-05	 2.415740e-05	 2.635026e-05	 2.602909e-05	 2.708799e-05	 2.604725e-05	 2.637481e-05	 2.563674e-05	 2.564628e-05	 2.518864e-05	 2.487249e-05	 2.469688e-05	 2.512044e-05	 2.542438e-05	 2.402546e-05	 2.485810e-05	 2.461688e-05	 2.435683e-05	 2.546516e-05	 2.532197e-05	 2.451084e-05	 2.360776e-05	 2.262297e-05	 2.353057e-05	 2.317919e-05	 2.454487e-05	 2.301006e-05	 2.184844e-05	 2.087637e-05	 1.986045e-05	 1.917966e-05	 1.849596e-05	 1.858460e-05	 1.769259e-05	 1.675259e-05	 1.687976e-05	 1.512491e-05	 1.460131e-05	 1.364574e-05	 1.299654e-04
3.25000	 1.530711e-05	 2.233993e-05	 1.947237e-05	 1.966185e-05	 2.087742e-05	 2.204880e-05	 2.402307e-05	 2.444219e-05	 2.614831e-05	 2.205093e-05	 2.196168e-05	 2.363630e-05	 2.000262e-05	 2.161514e-05	 2.212679e-05	 2.156309e-05	 2.237317e-05	 2.195820e-05	 2.189657e-05	 1.972841e-05	 2.093017e-05	 1.979280e-05	 2.164409e-05	 2.352643e-05	 2.153321e-05	 2.094664e-05	 2.113519e-05	 2.293854e-05	 2.234337e-05	 2.121438e-05	 2.253058e-05	 2.100496e-05	 2.271058e-05	 2.175945e-05	 2.114375e-05	 2.162440e-05	 1.944681e-05	 1.978926e-05	 2.074634e-05	 2.232417e-05	 2.125122e-05	 2.094465e-05	 2.197176e-05	 2.066979e-05	 2.185813e-05	 2.230876e-05	 2.037275e-05	 2.130919e-05	 2.152795e-05	 2.086827e-05	 2.172883e-05	 1.898832e-05	 2.140953e-05	 2.043375e-05	 1.988119e-05	 2.068014e-05	 2.002936e-05	 2.090620e-05	 2.015792e-05	 2.005391e-05	 2.032211e-05	 1.940859e-05	 2.027780e-05	 1.896633e-05	 1.921382e-05	 1.866194e-05	 1.927033e-05	 1.757957e-05	 1.672485e-05	 1.698180e-05	 1.608929e-05	 1.484355e-05	 1.507637e-05	 1.530824e-05	 1.481889e-05	 1.305183e-05	 1.333166e-05	 1.200640e-05	 1.112946e-05	 1.078140e-04
3.35000	 1.266860e-05	 1.770506e-05	 1.843998e-05	 1.195938e-05	 1.693941e-05	 1.824234e-05	 1.799488e-05	 1.851150e-05	 2.041187e-05	 2.012681e-05	 2.014633e-05	 1.852191e-05	 1.603660e-05	 1.814872e-05	 1.657037e-05	 1.780599e-05	 1.707866e-05	 1.866166e-05	 1.603812e-05	 1.665957e-05	 1.713888e-05	 1.682911e-05	 1.770943e-05	 1.838013e-05	 1.679647e-05	 1.732937e-05	 1.853714e-05	 1.830051e-05	 1.932617e-05	 1.861395e-05	 1.730377e-05	 1.730641e-05	 1.780725e-05	 1.790968e-05	 1.629539e-05	 1.651633e-05	 1.639072e-05	 1.736573e-05	 1.787349e-05	 1.772707e-05	 1.800755e-05	 1.701902e-05	 1.690534e-05	 1.790993e-05	 1.717067e-05	 1.727111e-05	 1.769793e-05	 1.659456e-05	 1.657017e-05	 1.627814e-05	 1.657955e-05	 1.641307e-05	 1.696304e-05	 1.666800e-05	 1.629691e-05	 1.623045e-05	 1.700117e-05	 1.651221e-05	 1.644901e-05	 1.573642e-05	 1.670407e-05	 1.620176e-05	 1.615454e-05	 1.618600e-05	 1.638813e-05	 1.517233e-05	 1.434951e-05	 1.373082e-05	 1.351558e-05	 1.297702e-05	 1.305226e-05	 1.240568e-05	 1.208593e-05	 1.180465e-05	 1.088322e-05	 1.044473e-05	 1.057277e-05	 9.887403e-06	 9.543394e-06	 9.090011e-05
3.45000	 1.009508e-05	 1.164475e-05	 1.475102e-05	 1.375532e-05	 1.420553e-05	 1.569615e-05	 1.372362e-05	 1.514968e-05	 1.659855e-05	 1.833371e-05	 1.762741e-05	 1.519061e-05	 1.501332e-05	 1.253933e-05	 1.332707e-05	 1.453484e-05	 1.179800e-05	 1.456057e-05	 1.393773e-05	 1.433245e-05	 1.312715e-05	 1.379259e-05	 1.402382e-05	 1.313978e-05	 1.257522e-05	 1.366957e-05	 1.369780e-05	 1.425766e-05	 1.473038e-05	 1.334188e-05	 1.422964e-05	 1.492769e-05	 1.375171e-05	 1.410294e-05	 1.303513e-05	 1.413777e-05	 1.317734e-05	 1.468001e-05	 1.415873e-05	 1.459749e-05	 1.477200e-05	 1.355522e-05	 1.437496e-05	 1.386022e-05	 1.441952e-05	 1.378540e-05	 1.504282e-05	 1.425133e-05	 1.387614e-05	 1.277628e-05	 1.424947e-05	 1.458002e-05	 1.349914e-05	 1.343080e-05	 1.357318e-05	 1.300006e-05	 1.419747e-05	 1.356035e-05	 1.360207e-05	 1.344875e-05	 1.345402e-05	 1.361205e-05	 1.379924e-05	 1.385370e-05	 1.317281e-05	 1.208588e-05	 1.226858e-05	 1.141128e-05	 1.159323e-05	 1.092397e-05	 1.123163e-05	 1.030349e-05	 9.748335e-06	 1.010598e-05	 8.982217e-06	 8.407202e-06	 8.140962e-06	 8.113118e-06	 7.859948e-06	 7.601235e-05
3.55000	 1.213531e-05	 8.567316e-06	 1.223746e-05	 1.151576e-05	 1.347261e-05	 9.886369e-06	 1.126765e-05	 1.070021e-05	 1.204669e-05	 1.359899e-05	 1.154119e-05	 1.231284e-05	 1.055696e-05	 1.171852e-05	 1.088408e-05	 1.217228e-05	 1.106738e-05	 1.097670e-05	 1.155952e-05	 1.103860e-05	 1.030098e-05	 1.033984e-05	 1.159742e-05	 1.075824e-05	 1.179234e-05	 1.213884e-05	 1.121209e-05	 1.116224e-05	 1.183118e-05	 1.211995e-05	 1.209365e-05	 1.278117e-05	 1.218111e-05	 1.088860e-05	 1.138091e-05	 1.138861e-05	 1.112085e-05	 1.101159e-05	 1.128647e-05	 1.164615e-05	 1.149541e-05	 1.143058e-05	 1.168165e-05	 1.101793e-05	 1.127241e-05	 1.193648e-05	 1.176689e-05	 1.196301e-05	 1.164907e-05	 9.997893e-06	 1.171345e-05	 1.207368e-05	 1.097505e-05	 1.080227e-05	 1.196263e-05	 1.138430e-05	 1.109652e-05	 1.134471e-05	 1.118804e-05	 1.056002e-05	 1.104301e-05	 1.124872e-05	 1.057318e-05	 1.096584e-05	 1.027029e-05	 1.010992e-05	 9.615765e-06	 8.894255e-06	 9.006012e-06	 8.768904e-06	 8.908844e-06	 8.291458e-06	 7.996688e-06	 7.977335e-06	 7.626337e-06	 7.214505e-06	 6.629655e-06	 6.036211e-06	 6.386359e-06	 6.211998e-05
3.65000	 5.427048e-06	 8.322070e-06	 9.962496e-06	 9.691914e-06	 9.332667e-06	 1.082030e-05	 9.097583e-06	 8.633840e-06	 9.164064e-06	 1.010154e-05	 1.090858e-05	 9.392013e-06	 9.417335e-06	 9.869622e-06	 8.632578e-06	 9.406820e-06	 9.888381e-06	 1.001677e-05	 9.944190e-06	 9.328733e-06	 8.467364e-06	 9.633783e-06	 9.067844e-06	 9.559568e-06	 9.278628e-06	 9.506802e-06	 9.411639e-06	 8.996841e-06	 9.106398e-06	 9.341039e-06	 9.504553e-06	 1.033121e-05	 9.926535e-06	 1.001175e-05	 9.447200e-06	 9.966050e-06	 9.790512e-06	 9.762877e-06	 1.010197e-05	 8.842494e-06	 9.403985e-06	 9.620984e-06	 9.119604e-06	 8.945141e-06	 9.172918e-06	 9.517487e-06	 1.009986e-05	 8.966164e-06	 9.452317e-06	 8.362345e-06	 8.959697e-06	 9.179715e-06	 9.044638e-06	 8.798248e-06	 8.877096e-06	 8.709319e-06	 8.796489e-06	 8.618262e-06	 8.914880e-06	 8.926275e-06	 8.287212e-06	 8.956379e-06	 8.713206e-06	 8.579969e-06	 8.213383e-06	 7.532795e-06	 8.133602e-06	 7.262787e-06	 7.397828e-06	 7.439451e-06	 7.224836e-06	 7.603894e-06	 6.981091e-06	 6.446794e-06	 6.170383e-06	 5.573152e-06	 5.376152e-06	 5.004474e-06	 4.596294e-06	 5.222652e-05
3.75000	 5.883027e-06	 6.155143e-06	 8.827464e-06	 1.097906e-05	 1.082827e-05	 7.743455e-06	 9.557293e-06	 6.944614e-06	 6.917655e-06	 7.121413e-06	 9.155662e-06	 7.717361e-06	 7.247355e-06	 8.228190e-06	 8.542910e-06	 8.327663e-06	 9.304721e-06	 7.785842e-06	 8.030598e-06	 7.615112e-06	 7.475246e-06	 6.741761e-06	 7.072517e-06	 7.633026e-06	 7.938870e-06	 7.302108e-06	 8.254221e-06	 8.211722e-06	 7.458856e-06	 8.592551e-06	 8.469864e-06	 8.053226e-06	 8.601765e-06	 7.956816e-06	 7.599045e-06	 7.418523e-06	 7.193485e-06	 7.749802e-06	 7.424434e-06	 7.952727e-06	 8.233032e-06	 7.629010e-06	 7.406581e-06	 7.612599e-06	 7.911858e-06	 7.800113e-06	 8.122768e-06	 7.531667e-06	 7.014946e-06	 7.204520e-06	 7.223555e-06	 7.604436e-06	 7.699073e-06	 7.283468e-06	 7.149453e-06	 6.779656e-06	 6.833243e-06	 7.104782e-06	 7.154590e-06	 6.674868e-06	 7.276842e-06	 7.449489e-06	 7.402126e-06	 6.844674e-06	 6.554151e-06	 6.542798e-06	 6.137143e-06	 6.341006e-06	 6.133769e-06	 6.112318e-06	 5.864299e-06	 5.867344e-06	 4.842248e-06	 5.418251e-06	 5.108784e-06	 4.683520e-06	 4.468269e-06	 3.879041e-06	 3.607415e-06	 4.329962e-05
3.85000	 5.362743e-06	 4.388230e-06	 9.237684e-06	 8.916147e-06	 8.867393e-06	 6.391147e-06	 6.516215e-06	 7.222902e-06	 7.253024e-06	 6.430880e-06	 5.609148e-06	 7.158181e-06	 6.423325e-06	 6.111463e-06	 6.212609e-06	 6.249910e-06	 7.376418e-06	 6.772007e-06	 6.203429e-06	 5.651369e-06	 6.212071e-06	 6.514855e-06	 6.157025e-06	 5.789481e-06	 5.944925e-06	 6.575720e-06	 6.320666e-06	 6.248546e-06	 5.984730e-06	 6.966477e-06	 6.508421e-06	 6.711494e-06	 6.590842e-06	 5.932386e-06	 5.425613e-06	 6.119941e-06	 6.135081e-06	 6.387558e-06	 6.310918e-06	 6.563275e-06	 6.684843e-06	 6.613196e-06	 6.592856e-06	 6.287776e-06	 6.271128e-06	 6.339692e-06	 6.066881e-06	 5.815697e-06	 5.906218e-06	 5.582404e-06	 6.167629e-06	 6.387256e-06	 6.049044e-06	 6.247027e-06	 5.741353e-06	 5.623096e-06	 5.783570e-06	 5.592947e-06	 6.050619e-06	 5.857915e-06	 5.847528e-06	 5.918832e-06	 6.111441e-06	 6.011574e-06	 5.499616e-06	 5.151016e-06	 5.031292e-06	 5.368017e-06	 5.102000e-06	 5.288638e-06	 4.800392e-06	 4.535058e-06	 4.161211e-06	 4.086000e-06	 3.912917e-06	 3.970943e-06	 3.627836e-06	 3.328488e-06	 3.361557e-06	 3.492494e-05
3.95000	 2.693138e-06	 5.477091e-06	 5.613114e-06	 4.395371e-06	 5.337534e-06	 6.128574e-06	 5.134787e-06	 4.526810e-06	 5.062841e-06	 4.437702e-06	 4.954441e-06	 5.799739e-06	 5.021134e-06	 5.007313e-06	 5.125655e-06	 5.116905e-06	 5.389104e-06	 5.012095e-06	 4.899652e-06	 3.830593e-06	 4.863181e-06	 5.167779e-06	 4.886534e-06	 5.464148e-06	 4.773722e-06	 5.122765e-06	 5.025592e-06	 5.210939e-06	 5.471869e-06	 5.819617e-06	 5.480777e-06	 5.080690e-06	 5.320368e-06	 4.991221e-06	 5.112410e-06	 4.847251e-06	 4.969563e-06	 5.636551e-06	 6.114876e-06	 5.297247e-06	 5.691152e-06	 5.177451e-06	 5.596952e-06	 5.200232e-06	 5.159284e-06	 4.841605e-06	 4.959162e-06	 5.430219e-06	 5.043318e-06	 5.110400e-06	 5.082805e-06	 4.570206e-06	 4.564267e-06	 5.282461e-06	 4.545625e-06	 4.747525e-06	 4.465813e-06	 4.584223e-06	 5.020520e-06	 4.882400e-06	 4.963429e-06	 4.651019e-06	 4.414847e-06	 4.784608e-06	 4.790951e-06	 4.694915e-06	 4.290243e-06	 4.234588e-06	 4.372773e-06	 4.146668e-06	 3.858280e-06	 3.985264e-06	 3.517015e-06	 3.359508e-06	 3.257516e-06	 3.142802e-06	 2.867470e-06	 2.877334e-06	 2.688213e-06	 2.916047e-05
4.05000	 6.965763e-06	 4.175205e-06	 4.265644e-06	 3.917628e-06	 5.891533e-06	 4.486858e-06	 4.528318e-06	 3.772093e-06	 3.504813e-06	 3.975095e-06	 4.842951e-06	 4.693302e-06	 4.407294e-06	 3.905045e-06	 5.028261e-06	 4.453128e-06	 4.601704e-06	 4.757199e-06	 4.222362e-06	 3.393523e-06	 4.043427e-06	 4.569369e-06	 4.039040e-06	 4.236865e-06	 4.101245e-06	 4.247767e-06	 4.505979e-06	 4.460829e-06	 4.241415e-06	 4.270695e-06	 4.098963e-06	 4.239787e-06	 4.310225e-06	 4.632699e-06	 4.095623e-06	 4.151059e-06	 4.068468e-06	 4.626348e-06	 5.218122e-06	 4.545007e-06	 4.501712e-06	 4.580841e-06	 4.348599e-06	 4.195660e-06	 4.103324e-06	 3.934816e-06	 4.202392e-06	 4.298982e-06	 4.380646e-06	 4.350415e-06	 4.123648e-06	 3.768057e-06	 4.024868e-06	 4.135719e-06	 3.888642e-06	 3.938217e-06	 3.957619e-06	 3.620644e-06	 3.908263e-06	 3.695931e-06	 4.241657e-06	 3.800927e-06	 3.755171e-06	 3.886859e-06	 3.975758e-06	 3.574089e-06	 3.321695e-06	 3.328118e-06	 3.434417e-06	 3.444273e-06	 3.226021e-06	 2.952946e-06	 2.858699e-06	 2.706167e-06	 2.669929e-06	 2.535945e-06	 2.276522e-06	 2.265642e-06	 2.003301e-06	 2.408814e-05
4.15000	 2.705829e-06	 2.691863e-06	 2.040979e-06	 3.430449e-06	 3.047692e-06	 4.409777e-06	 3.037014e-06	 3.346436e-06	 2.956556e-06	 3.303153e-06	 3.344171e-06	 4.071069e-06	 3.273730e-06	 3.988041e-06	 3.497707e-06	 3.666512e-06	 3.853751e-06	 3.508115e-06	 3.781416e-06	 3.178556e-06	 3.844759e-06	 3.830567e-06	 3.588013e-06	 3.359020e-06	 3.421502e-06	 3.541412e-06	 3.357678e-06	 3.273959e-06	 3.471759e-06	 3.655519e-06	 3.576553e-06	 3.431403e-06	 3.259429e-06	 3.781694e-06	 3.136133e-06	 3.372397e-06	 3.700566e-06	 3.804489e-06	 3.768191e-06	 3.757923e-06	 3.250709e-06	 3.455158e-06	 4.194222e-06	 3.358151e-06	 3.376713e-06	 3.477500e-06	 3.217786e-06	 3.274555e-06	 3.312404e-06	 3.617352e-06	 3.406395e-06	 3.544398e-06	 3.191030e-06	 3.140243e-06	 3.226086e-06	 3.163824e-06	 3.213386e-06	 3.302414e-06	 3.404809e-06	 3.293032e-06	 3.258481e-06	 3.008524e-06	 2.901013e-06	 3.219272e-06	 3.046693e-06	 3.116107e-06	 2.744534e-06	 2.999458e-06	 2.810876e-06	 2.761926e-06	 2.547064e-06	 2.348510e-06	 2.274369e-06	 2.085934e-06	 2.219887e-06	 1.934867e-06	 1.791380e-06	 1.776556e-06	 1.867668e-06	 2.006816e-05
4.25000	 1.771335e-06	 2.502406e-06	 2.698586e-06	 2.305790e-06	 3.228751e-06	 3.767956e-06	 1.949063e-06	 2.641654e-06	 2.675200e-06	 2.417469e-06	 2.809689e-06	 3.107683e-06	 2.709974e-06	 3.070272e-06	 3.219714e-06	 2.978445e-06	 2.525900e-06	 2.573725e-06	 2.887451e-06	 2.749573e-06	 3.350246e-06	 3.470071e-06	 2.588714e-06	 2.856957e-06	 2.895962e-06	 2.665587e-06	 2.565801e-06	 2.961564e-06	 2.756658e-06	 2.665099e-06	 2.781149e-06	 2.798952e-06	 2.785648e-06	 3.007726e-06	 2.884535e-06	 2.640448e-06	 2.592946e-06	 2.765490e-06	 3.519618e-06	 3.027348e-06	 3.103825e-06	 2.834671e-06	 2.816026e-06	 2.823819e-06	 2.701390e-06	 2.913018e-06	 2.738917e-06	 2.603550e-06	 2.800597e-06	 2.729101e-06	 2.708014e-06	 2.675612e-06	 2.647391e-06	 2.451040e-06	 2.514809e-06	 2.575923e-06	 2.626478e-06	 2.474505e-06	 2.752194e-06	 2.572123e-06	 2.812946e-06	 2.399638e-06	 2.345484e-06	 2.536120e-06	 2.587979e-06	 2.545965e-06	 2.292404e-06	 2.379462e-06	 2.229128e-06	 2.008581e-06	 2.133962e-06	 2.033010e-06	 1.810641e-06	 1.864253e-06	 1.805732e-06	 1.543007e-06	 1.599372e-06	 1.468372e-06	 1.542580e-06	 1.644323e-05
4.35000	 1.606644e-06	 1.410839e-06	 1.973995e-06	 2.696601e-06	 2.332809e-06	 2.746976e-06	 2.294418e-06	 3.022957e-06	 1.985452e-06	 2.447156e-06	 2.392961e-06	 2.248047e-06	 2.192777e-06	 2.130734e-06	 2.545517e-06	 2.545432e-06	 2.209430e-06	 2.281732e-06	 2.500782e-06	 2.314060e-06	 2.463039e-06	 2.486275e-06	 2.431909e-06	 2.457464e-06	 2.236008e-06	 2.006809e-06	 2.118353e-06	 2.532121e-06	 2.330984e-06	 2.363843e-06	 2.105237e-06	 2.425962e-06	 2.252241e-06	 2.371113e-06	 2.300688e-06	 2.131464e-06	 2.619678e-06	 2.111268e-06	 2.376620e-06	 2.583871e-06	 2.209209e-06	 2.239179e-06	 2.413809e-06	 2.242843e-06	 2.251155e-06	 2.324758e-06	 2.143391e-06	 2.399833e-06	 2.637027e-06	 2.343823e-06	 2.362349e-06	 2.127091e-06	 2.107888e-06	 1.883680e-06	 2.223228e-06	 2.150898e-06	 2.187321e-06	 2.283945e-06	 2.104510e-06	 2.193093e-06	 2.138239e-06	 2.077634e-06	 1.788733e-06	 2.079223e-06	 2.089796e-06	 1.957376e-06	 1.995478e-06	 1.891464e-06	 1.797952e-06	 1.538469e-06	 1.837251e-06	 1.514033e-06	 1.482396e-06	 1.381285e-06	 1.400281e-06	 1.346008e-06	 1.263667e-06	 1.258963e-06	 1.119824e-06	 1.366180e-05
