 
Número de fotones = 100000.000000
Tamaño del paquete = 0.00500 [cm] 
***Parámetros del tejido*** 
Coef. de Absorcion: 35.000000
Coef. de Esparcimiento: 450.000000
Coef. de Anisotropia: 0.800000
Indice de Refracción: 1.330000
La última fila esta desbordada. Ignorarla
r [cm] 	 Fsph [1/cm2] 	 Fcyl [1/cm2] 	 Fpla [1/cm2]
6.12944 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.13443 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.13943 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.14443 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.14943 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.15442 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.15942 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.16442 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.16942 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.17441 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.17941 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.18441 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.18941 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.19440 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.19940 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.20440 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.20940 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.21439 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.21939 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.22439 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.22939 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.23438 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.23938 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.24438 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.24938 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.25437 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.25937 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.26437 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.26937 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.27436 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.27936 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.28436 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.28936 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.29435 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.29935 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.30435 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.30935 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.31434 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.31934 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.32434 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.32934 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.33433 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.33933 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.34433 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.34933 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.35432 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.35932 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.36432 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.36932 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.37431 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.37931 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.38431 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.38931 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.39430 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.39930 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.40430 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.40930 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.41429 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.41929 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.42429 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.42929 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.43428 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.43928 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.44428 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.44928 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.45427 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.45927 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.46427 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.46927 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.47426 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.47926 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.48426 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.48926 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.49425 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.49925 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.50425 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.50925 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.51424 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.51924 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.52424 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.52924 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.53423 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.53923 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.54423 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.54923 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.55422 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.55922 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.56422 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.56922 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.57421 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.57921 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.58421 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.58921 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.59420 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.59920 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.60420 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.60920 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.61419 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.61919 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.62419 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.62919 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.63418 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.63918 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.64418 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.64918 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.65417 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.65917 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.66417 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.66917 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.67416 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.67916 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.68416 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.68916 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.69415 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.69915 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.70415 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.70915 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.71414 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.71914 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.72414 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.72914 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.73413 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.73913 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.74413 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.74913 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.75412 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.75912 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.76412 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.76912 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.77411 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.77911 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.78411 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.78911 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.79410 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.79910 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.80410 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.80910 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.81409 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.81909 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.82409 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.82909 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.83408 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.83908 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.84408 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.84908 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.85407 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.85907 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.86407 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.86907 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.87406 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.87906 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.88406 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.88906 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.89405 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.89905 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.90405 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.90905 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.91404 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.91904 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.92404 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.92904 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.93403 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.93903 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.94403 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.94903 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.95402 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.95902 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.96402 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.96902 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.97401 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.97901 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.98401 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.98901 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.99400 	 0.000e+00 	 0.000e+00 	 0.000e+00 
6.99900 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.00400 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.00900 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.01399 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.01899 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.02399 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.02899 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.03398 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.03898 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.04398 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.04898 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.05397 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.05897 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.06397 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.06897 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.07396 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.07896 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.08396 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.08896 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.09395 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.09895 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.10395 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.10895 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.11394 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.11894 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.12394 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.12894 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.13393 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.13893 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.14393 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.14893 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.15392 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.15892 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.16392 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.16892 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.17391 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.17891 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.18391 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.18891 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.19390 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.19890 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.20390 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.20890 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.21389 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.21889 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.22389 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.22889 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.23388 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.23888 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.24388 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.24888 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.25387 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.25887 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.26387 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.26887 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.27386 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.27886 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.28386 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.28886 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.29385 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.29885 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.30385 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.30885 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.31384 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.31884 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.32384 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.32884 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.33383 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.33883 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.34383 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.34883 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.35382 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.35882 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.36382 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.36882 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.37381 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.37881 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.38381 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.38881 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.39380 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.39880 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.40380 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.40880 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.41379 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.41879 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.42379 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.42879 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.43378 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.43878 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.44378 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.44878 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.45377 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.45877 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.46377 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.46877 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.47376 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.47876 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.48376 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.48876 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.49375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.49875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.50375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.50875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.51374 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.51874 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.52374 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.52874 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.53373 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.53873 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.54373 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.54873 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.55372 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.55872 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.56372 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.56872 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.57371 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.57871 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.58371 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.58871 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.59370 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.59870 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.60370 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.60870 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.61369 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.61869 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.62369 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.62869 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.63368 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.63868 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.64368 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.64868 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.65367 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.65867 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.66367 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.66867 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.67366 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.67866 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.68366 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.68866 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.69365 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.69865 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.70365 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.70865 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.71364 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.71864 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.72364 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.72864 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.73363 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.73863 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.74363 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.74863 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.75362 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.75862 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.76362 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.76862 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.77361 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.77861 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.78361 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.78861 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.79360 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.79860 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.80360 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.80860 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.81359 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.81859 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.82359 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.82859 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.83358 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.83858 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.84358 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.84858 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.85357 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.85857 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.86357 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.86857 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.87356 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.87856 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.88356 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.88856 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.89355 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.89855 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.90355 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.90855 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.91354 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.91854 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.92354 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.92854 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.93353 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.93853 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.94353 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.94853 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.95352 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.95852 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.96352 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.96852 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.97351 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.97851 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.98351 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.98851 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.99350 	 0.000e+00 	 0.000e+00 	 0.000e+00 
7.99850 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.00350 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.00850 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.01349 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.01849 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.02349 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.02849 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.03348 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.03848 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.04348 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.04848 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.05347 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.05847 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.06347 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.06847 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.07346 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.07846 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.08346 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.08846 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.09345 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.09845 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.10345 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.10845 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.11344 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.11844 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.12344 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.12844 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.13343 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.13843 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.14343 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.14843 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.15342 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.15842 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.16342 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.16842 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.17341 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.17841 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.18341 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.18841 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.19340 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.19840 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.20340 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.20840 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.21339 	 0.000e+00 	 0.000e+00 	 0.000e+00 
